model,path,slice_idx,dice
SAM-vit_h,spleen_17.nii.gz,78,0.9412503927112786
SAM-vit_h,spleen_17.nii.gz,79,0.931651376146789
SAM-vit_h,spleen_17.nii.gz,80,0.9296116504854369
SAM-vit_h,spleen_17.nii.gz,81,0.9048731642189586
SAM-vit_h,spleen_17.nii.gz,82,0.865530303030303
SAM-vit_h,spleen_17.nii.gz,83,0.7054388799138396
SAM-vit_h,spleen_17.nii.gz,84,nan
SAM-vit_h,spleen_17.nii.gz,85,nan
SAM-vit_h,spleen_17.nii.gz,86,nan
SAM-vit_h,spleen_17.nii.gz,87,nan
SAM-vit_h,spleen_17.nii.gz,88,nan
SAM-vit_h,spleen_17.nii.gz,89,nan
SAM-vit_h,spleen_17.nii.gz,90,nan
SAM-vit_h,spleen_17.nii.gz,91,nan
SAM-vit_h,spleen_17.nii.gz,92,nan
SAM-vit_h,spleen_17.nii.gz,93,nan
SAM-vit_h,spleen_17.nii.gz,94,nan
SAM-vit_h,spleen_18.nii.gz,0,nan
SAM-vit_h,spleen_18.nii.gz,1,nan
SAM-vit_h,spleen_18.nii.gz,2,nan
SAM-vit_h,spleen_18.nii.gz,3,nan
SAM-vit_h,spleen_18.nii.gz,4,nan
SAM-vit_h,spleen_18.nii.gz,5,nan
SAM-vit_h,spleen_18.nii.gz,6,nan
SAM-vit_h,spleen_18.nii.gz,7,nan
SAM-vit_h,spleen_18.nii.gz,8,nan
SAM-vit_h,spleen_18.nii.gz,9,nan
SAM-vit_h,spleen_18.nii.gz,10,nan
SAM-vit_h,spleen_18.nii.gz,11,nan
SAM-vit_h,spleen_18.nii.gz,12,nan
SAM-vit_h,spleen_18.nii.gz,13,nan
SAM-vit_h,spleen_18.nii.gz,14,nan
SAM-vit_h,spleen_18.nii.gz,15,nan
SAM-vit_h,spleen_18.nii.gz,16,nan
SAM-vit_h,spleen_18.nii.gz,17,nan
SAM-vit_h,spleen_18.nii.gz,18,nan
SAM-vit_h,spleen_18.nii.gz,19,nan
SAM-vit_h,spleen_18.nii.gz,20,nan
SAM-vit_h,spleen_18.nii.gz,21,nan
SAM-vit_h,spleen_18.nii.gz,22,nan
SAM-vit_h,spleen_18.nii.gz,23,nan
SAM-vit_h,spleen_18.nii.gz,24,nan
SAM-vit_h,spleen_18.nii.gz,25,nan
SAM-vit_h,spleen_18.nii.gz,26,nan
SAM-vit_h,spleen_18.nii.gz,27,nan
SAM-vit_h,spleen_18.nii.gz,28,nan
SAM-vit_h,spleen_18.nii.gz,29,nan
SAM-vit_h,spleen_18.nii.gz,30,nan
SAM-vit_h,spleen_18.nii.gz,31,nan
SAM-vit_h,spleen_18.nii.gz,32,nan
SAM-vit_h,spleen_18.nii.gz,33,nan
SAM-vit_h,spleen_18.nii.gz,34,nan
SAM-vit_h,spleen_18.nii.gz,35,nan
SAM-vit_h,spleen_18.nii.gz,36,nan
SAM-vit_h,spleen_18.nii.gz,37,nan
SAM-vit_h,spleen_18.nii.gz,38,nan
SAM-vit_h,spleen_18.nii.gz,39,nan
SAM-vit_h,spleen_18.nii.gz,40,nan
SAM-vit_h,spleen_18.nii.gz,41,nan
SAM-vit_h,spleen_18.nii.gz,42,nan
SAM-vit_h,spleen_18.nii.gz,43,nan
SAM-vit_h,spleen_18.nii.gz,44,nan
SAM-vit_h,spleen_18.nii.gz,45,nan
SAM-vit_h,spleen_18.nii.gz,46,nan
SAM-vit_h,spleen_18.nii.gz,47,nan
SAM-vit_h,spleen_18.nii.gz,48,nan
SAM-vit_h,spleen_18.nii.gz,49,nan
SAM-vit_h,spleen_18.nii.gz,50,nan
SAM-vit_h,spleen_18.nii.gz,51,nan
SAM-vit_h,spleen_18.nii.gz,52,nan
SAM-vit_h,spleen_18.nii.gz,53,nan
SAM-vit_h,spleen_18.nii.gz,54,nan
SAM-vit_h,spleen_18.nii.gz,55,nan
SAM-vit_h,spleen_18.nii.gz,56,nan
SAM-vit_h,spleen_18.nii.gz,57,nan
SAM-vit_h,spleen_18.nii.gz,58,nan
SAM-vit_h,spleen_18.nii.gz,59,nan
SAM-vit_h,spleen_18.nii.gz,60,nan
SAM-vit_h,spleen_18.nii.gz,61,nan
SAM-vit_h,spleen_18.nii.gz,62,nan
SAM-vit_h,spleen_18.nii.gz,63,nan
SAM-vit_h,spleen_18.nii.gz,64,nan
SAM-vit_h,spleen_18.nii.gz,65,nan
SAM-vit_h,spleen_18.nii.gz,66,nan
SAM-vit_h,spleen_18.nii.gz,67,nan
SAM-vit_h,spleen_18.nii.gz,68,nan
SAM-vit_h,spleen_18.nii.gz,69,nan
SAM-vit_h,spleen_18.nii.gz,70,nan
SAM-vit_h,spleen_18.nii.gz,71,nan
SAM-vit_h,spleen_18.nii.gz,72,0.4429530201342282
SAM-vit_h,spleen_18.nii.gz,73,0.5915492957746479
SAM-vit_h,spleen_18.nii.gz,74,0.7681992337164751
SAM-vit_h,spleen_18.nii.gz,75,0.8070175438596491
SAM-vit_h,spleen_18.nii.gz,76,0.8429752066115702
SAM-vit_h,spleen_18.nii.gz,77,0.859802847754655
SAM-vit_h,spleen_18.nii.gz,78,0.8771084337349397
SAM-vit_h,spleen_18.nii.gz,79,0.8795900939368061
SAM-vit_h,spleen_18.nii.gz,80,0.8779181017986988
SAM-vit_h,spleen_18.nii.gz,81,0.8855123674911661
SAM-vit_h,spleen_18.nii.gz,82,0.8977688977688978
SAM-vit_h,spleen_18.nii.gz,83,0.913510101010101
SAM-vit_h,spleen_18.nii.gz,84,0.923168908819133
SAM-vit_h,spleen_18.nii.gz,85,0.9218268422527318
SAM-vit_h,spleen_18.nii.gz,86,0.9244186046511628
SAM-vit_h,spleen_18.nii.gz,87,0.9272049689440994
SAM-vit_h,spleen_18.nii.gz,88,0.9297994269340975
SAM-vit_h,spleen_18.nii.gz,89,0.931010772404309
SAM-vit_h,spleen_18.nii.gz,90,0.9337719298245614
SAM-vit_h,spleen_18.nii.gz,91,0.9313807531380753
SAM-vit_h,spleen_18.nii.gz,92,0.907928388746803
SAM-vit_h,spleen_18.nii.gz,93,0.9000989119683481
SAM-vit_h,spleen_18.nii.gz,94,0.9074359765504474
SAM-vit_h,spleen_18.nii.gz,95,0.8453407058058221
SAM-vit_h,spleen_18.nii.gz,96,0.8300603061697851
SAM-vit_h,spleen_18.nii.gz,97,0.8182629387269482
SAM-vit_h,spleen_18.nii.gz,98,0.7980673582492539
SAM-vit_h,spleen_18.nii.gz,99,0.7994459833795013
SAM-vit_h,spleen_18.nii.gz,100,0.7632923368022706
SAM-vit_h,spleen_18.nii.gz,101,0.836886564762671
SAM-vit_h,spleen_18.nii.gz,102,0.9260869565217391
SAM-vit_h,spleen_18.nii.gz,103,0.9279077218840115
SAM-vit_h,spleen_18.nii.gz,104,0.917258671124112
SAM-vit_h,spleen_18.nii.gz,105,0.9241437276738811
SAM-vit_h,spleen_18.nii.gz,106,0.9280219201180314
SAM-vit_h,spleen_18.nii.gz,107,0.8554228565880182
SAM-vit_h,spleen_18.nii.gz,108,0.8945173430983623
SAM-vit_h,spleen_18.nii.gz,109,0.8746501399440224
SAM-vit_h,spleen_18.nii.gz,110,0.8747354630656051
SAM-vit_h,spleen_18.nii.gz,111,0.9091870176551432
SAM-vit_h,spleen_18.nii.gz,112,0.9148244473342002
SAM-vit_h,spleen_18.nii.gz,113,0.9184102734418245
SAM-vit_h,spleen_18.nii.gz,114,0.917325502597696
SAM-vit_h,spleen_18.nii.gz,115,0.8873552983081033
SAM-vit_h,spleen_18.nii.gz,116,0.9068425391591096
SAM-vit_h,spleen_18.nii.gz,117,0.9199851135094901
SAM-vit_h,spleen_18.nii.gz,118,0.9315320041972718
SAM-vit_h,spleen_18.nii.gz,119,0.9310915104740904
SAM-vit_h,spleen_18.nii.gz,120,0.9203617269544924
SAM-vit_h,spleen_18.nii.gz,121,0.9095923996322403
SAM-vit_h,spleen_18.nii.gz,122,0.9023929471032746
SAM-vit_h,spleen_18.nii.gz,123,0.8862679022746419
SAM-vit_h,spleen_18.nii.gz,124,0.8991643454038997
SAM-vit_h,spleen_18.nii.gz,125,0.8944376776289078
SAM-vit_h,spleen_18.nii.gz,126,0.8748305467690918
SAM-vit_h,spleen_18.nii.gz,127,0.8223748773307163
SAM-vit_h,spleen_18.nii.gz,128,0.756359525155455
SAM-vit_h,spleen_18.nii.gz,129,0.7072056239015817
SAM-vit_h,spleen_18.nii.gz,130,0.7114738358137302
SAM-vit_h,spleen_18.nii.gz,131,0.6517739816031537
SAM-vit_h,spleen_18.nii.gz,132,0.5901639344262295
SAM-vit_h,spleen_18.nii.gz,133,nan
SAM-vit_h,spleen_18.nii.gz,134,nan
SAM-vit_h,spleen_18.nii.gz,135,nan
SAM-vit_h,spleen_18.nii.gz,136,nan
SAM-vit_h,spleen_18.nii.gz,137,nan
SAM-vit_h,spleen_18.nii.gz,138,nan
SAM-vit_h,spleen_18.nii.gz,139,nan
SAM-vit_h,spleen_18.nii.gz,140,nan
SAM-vit_h,spleen_18.nii.gz,141,nan
SAM-vit_h,spleen_18.nii.gz,142,nan
SAM-vit_h,spleen_18.nii.gz,143,nan
SAM-vit_h,spleen_18.nii.gz,144,nan
SAM-vit_h,spleen_18.nii.gz,145,nan
SAM-vit_h,spleen_18.nii.gz,146,nan
SAM-vit_h,spleen_18.nii.gz,147,nan
SAM-vit_h,spleen_18.nii.gz,148,nan
SAM-vit_h,spleen_18.nii.gz,149,nan
SAM-vit_h,spleen_18.nii.gz,150,nan
SAM-vit_h,spleen_18.nii.gz,151,nan
SAM-vit_h,spleen_18.nii.gz,152,nan
SAM-vit_h,spleen_18.nii.gz,153,nan
SAM-vit_h,spleen_18.nii.gz,154,nan
SAM-vit_h,spleen_18.nii.gz,155,nan
SAM-vit_h,spleen_18.nii.gz,156,nan
SAM-vit_h,spleen_18.nii.gz,157,nan
SAM-vit_h,spleen_18.nii.gz,158,nan
SAM-vit_h,spleen_18.nii.gz,159,nan
SAM-vit_h,spleen_18.nii.gz,160,nan
SAM-vit_h,spleen_18.nii.gz,161,nan
SAM-vit_h,spleen_18.nii.gz,162,nan
SAM-vit_h,spleen_18.nii.gz,163,nan
SAM-vit_h,spleen_19.nii.gz,0,nan
SAM-vit_h,spleen_19.nii.gz,1,nan
SAM-vit_h,spleen_19.nii.gz,2,nan
SAM-vit_h,spleen_19.nii.gz,3,nan
SAM-vit_h,spleen_19.nii.gz,4,nan
SAM-vit_h,spleen_19.nii.gz,5,nan
SAM-vit_h,spleen_19.nii.gz,6,nan
SAM-vit_h,spleen_19.nii.gz,7,nan
SAM-vit_h,spleen_19.nii.gz,8,nan
SAM-vit_h,spleen_19.nii.gz,9,nan
SAM-vit_h,spleen_19.nii.gz,10,nan
SAM-vit_h,spleen_19.nii.gz,11,nan
SAM-vit_h,spleen_19.nii.gz,12,nan
SAM-vit_h,spleen_19.nii.gz,13,nan
SAM-vit_h,spleen_19.nii.gz,14,nan
SAM-vit_h,spleen_19.nii.gz,15,nan
SAM-vit_h,spleen_19.nii.gz,16,nan
SAM-vit_h,spleen_19.nii.gz,17,nan
SAM-vit_h,spleen_19.nii.gz,18,0.7431657104286197
SAM-vit_h,spleen_19.nii.gz,19,0.8501469147894222
SAM-vit_h,spleen_19.nii.gz,20,0.8809929423217328
SAM-vit_h,spleen_19.nii.gz,21,0.9173839737332505
SAM-vit_h,spleen_19.nii.gz,22,0.93475983839593
SAM-vit_h,spleen_19.nii.gz,23,0.9527418021493524
SAM-vit_h,spleen_19.nii.gz,24,0.9610697582504446
SAM-vit_h,spleen_19.nii.gz,25,0.9509605351991652
SAM-vit_h,spleen_19.nii.gz,26,0.957195701955258
SAM-vit_h,spleen_19.nii.gz,27,0.9514069519981083
SAM-vit_h,spleen_19.nii.gz,28,0.939148699573732
SAM-vit_h,spleen_19.nii.gz,29,0.9461503057400223
SAM-vit_h,spleen_19.nii.gz,30,0.9474855672254295
SAM-vit_h,spleen_19.nii.gz,31,0.9379097570381797
SAM-vit_h,spleen_19.nii.gz,32,0.8921334395186267
SAM-vit_h,spleen_19.nii.gz,33,0.8233131487889274
SAM-vit_h,spleen_19.nii.gz,34,0.7504414361389052
SAM-vit_h,spleen_19.nii.gz,35,0.6893362350380848
SAM-vit_h,spleen_19.nii.gz,36,nan
SAM-vit_h,spleen_19.nii.gz,37,nan
SAM-vit_h,spleen_19.nii.gz,38,nan
SAM-vit_h,spleen_19.nii.gz,39,nan
SAM-vit_h,spleen_19.nii.gz,40,nan
SAM-vit_h,spleen_19.nii.gz,41,nan
SAM-vit_h,spleen_19.nii.gz,42,nan
SAM-vit_h,spleen_19.nii.gz,43,nan
SAM-vit_h,spleen_19.nii.gz,44,nan
SAM-vit_h,spleen_19.nii.gz,45,nan
SAM-vit_h,spleen_19.nii.gz,46,nan
SAM-vit_h,spleen_19.nii.gz,47,nan
SAM-vit_h,spleen_19.nii.gz,48,nan
SAM-vit_h,spleen_19.nii.gz,49,nan
SAM-vit_h,spleen_19.nii.gz,50,nan
SAM-vit_h,spleen_2.nii.gz,0,nan
SAM-vit_h,spleen_2.nii.gz,1,nan
SAM-vit_h,spleen_2.nii.gz,2,nan
SAM-vit_h,spleen_2.nii.gz,3,nan
SAM-vit_h,spleen_2.nii.gz,4,nan
SAM-vit_h,spleen_2.nii.gz,5,nan
SAM-vit_h,spleen_2.nii.gz,6,nan
SAM-vit_h,spleen_2.nii.gz,7,nan
SAM-vit_h,spleen_2.nii.gz,8,nan
SAM-vit_h,spleen_2.nii.gz,9,nan
SAM-vit_h,spleen_2.nii.gz,10,nan
SAM-vit_h,spleen_2.nii.gz,11,nan
SAM-vit_h,spleen_2.nii.gz,12,nan
SAM-vit_h,spleen_2.nii.gz,13,nan
SAM-vit_h,spleen_2.nii.gz,14,nan
SAM-vit_h,spleen_2.nii.gz,15,nan
SAM-vit_h,spleen_2.nii.gz,16,nan
SAM-vit_h,spleen_2.nii.gz,17,nan
SAM-vit_h,spleen_2.nii.gz,18,nan
SAM-vit_h,spleen_2.nii.gz,19,nan
SAM-vit_h,spleen_2.nii.gz,20,nan
SAM-vit_h,spleen_2.nii.gz,21,nan
SAM-vit_h,spleen_2.nii.gz,22,nan
SAM-vit_h,spleen_2.nii.gz,23,nan
SAM-vit_h,spleen_2.nii.gz,24,nan
SAM-vit_h,spleen_2.nii.gz,25,nan
SAM-vit_h,spleen_2.nii.gz,26,nan
SAM-vit_h,spleen_2.nii.gz,27,nan
SAM-vit_h,spleen_2.nii.gz,28,nan
SAM-vit_h,spleen_2.nii.gz,29,nan
SAM-vit_h,spleen_2.nii.gz,30,nan
SAM-vit_h,spleen_2.nii.gz,31,nan
SAM-vit_h,spleen_2.nii.gz,32,nan
SAM-vit_h,spleen_2.nii.gz,33,nan
SAM-vit_h,spleen_2.nii.gz,34,nan
SAM-vit_h,spleen_2.nii.gz,35,nan
SAM-vit_h,spleen_2.nii.gz,36,nan
SAM-vit_h,spleen_2.nii.gz,37,nan
SAM-vit_h,spleen_2.nii.gz,38,nan
SAM-vit_h,spleen_2.nii.gz,39,nan
SAM-vit_h,spleen_2.nii.gz,40,nan
SAM-vit_h,spleen_2.nii.gz,41,nan
SAM-vit_h,spleen_2.nii.gz,42,nan
SAM-vit_h,spleen_2.nii.gz,43,nan
SAM-vit_h,spleen_2.nii.gz,44,nan
SAM-vit_h,spleen_2.nii.gz,45,nan
SAM-vit_h,spleen_2.nii.gz,46,nan
SAM-vit_h,spleen_2.nii.gz,47,nan
SAM-vit_h,spleen_2.nii.gz,48,nan
SAM-vit_h,spleen_2.nii.gz,49,nan
SAM-vit_h,spleen_2.nii.gz,50,nan
SAM-vit_h,spleen_2.nii.gz,51,nan
SAM-vit_h,spleen_2.nii.gz,52,nan
SAM-vit_h,spleen_2.nii.gz,53,nan
SAM-vit_h,spleen_2.nii.gz,54,nan
SAM-vit_h,spleen_2.nii.gz,55,nan
SAM-vit_h,spleen_2.nii.gz,56,nan
SAM-vit_h,spleen_2.nii.gz,57,nan
SAM-vit_h,spleen_2.nii.gz,58,nan
SAM-vit_h,spleen_2.nii.gz,59,nan
SAM-vit_h,spleen_2.nii.gz,60,nan
SAM-vit_h,spleen_2.nii.gz,61,nan
SAM-vit_h,spleen_2.nii.gz,62,nan
SAM-vit_h,spleen_2.nii.gz,63,nan
SAM-vit_h,spleen_2.nii.gz,64,nan
SAM-vit_h,spleen_2.nii.gz,65,nan
SAM-vit_h,spleen_2.nii.gz,66,nan
SAM-vit_h,spleen_2.nii.gz,67,0.5315110098709187
SAM-vit_h,spleen_2.nii.gz,68,0.8436470157451483
SAM-vit_h,spleen_2.nii.gz,69,0.9036848792884371
SAM-vit_h,spleen_2.nii.gz,70,0.9114343583133862
SAM-vit_h,spleen_2.nii.gz,71,0.8920098172893374
SAM-vit_h,spleen_2.nii.gz,72,0.9147529965273888
SAM-vit_h,spleen_2.nii.gz,73,0.939766081871345
SAM-vit_h,spleen_2.nii.gz,74,0.9594344386466924
SAM-vit_h,spleen_2.nii.gz,75,0.9430549667938392
SAM-vit_h,spleen_2.nii.gz,76,0.9531309538930522
SAM-vit_h,spleen_2.nii.gz,77,0.9286051451498701
SAM-vit_h,spleen_2.nii.gz,78,0.9341872033849848
SAM-vit_h,spleen_2.nii.gz,79,0.9382984818103696
SAM-vit_h,spleen_2.nii.gz,80,0.9286837049542993
SAM-vit_h,spleen_2.nii.gz,81,0.9160786290322581
SAM-vit_h,spleen_2.nii.gz,82,0.8817845978971298
SAM-vit_h,spleen_2.nii.gz,83,0.8578653644925008
SAM-vit_h,spleen_2.nii.gz,84,0.832427536231884
SAM-vit_h,spleen_2.nii.gz,85,0.7912118281055686
SAM-vit_h,spleen_2.nii.gz,86,0.6387262936080543
SAM-vit_h,spleen_2.nii.gz,87,nan
SAM-vit_h,spleen_2.nii.gz,88,nan
SAM-vit_h,spleen_2.nii.gz,89,nan
SAM-vit_h,spleen_20.nii.gz,0,nan
SAM-vit_h,spleen_20.nii.gz,1,nan
SAM-vit_h,spleen_20.nii.gz,2,nan
SAM-vit_h,spleen_20.nii.gz,3,nan
SAM-vit_h,spleen_20.nii.gz,4,nan
SAM-vit_h,spleen_20.nii.gz,5,nan
SAM-vit_h,spleen_20.nii.gz,6,nan
SAM-vit_h,spleen_20.nii.gz,7,nan
SAM-vit_h,spleen_20.nii.gz,8,nan
SAM-vit_h,spleen_20.nii.gz,9,nan
SAM-vit_h,spleen_20.nii.gz,10,nan
SAM-vit_h,spleen_20.nii.gz,11,nan
SAM-vit_h,spleen_20.nii.gz,12,nan
SAM-vit_h,spleen_20.nii.gz,13,nan
SAM-vit_h,spleen_20.nii.gz,14,nan
SAM-vit_h,spleen_20.nii.gz,15,nan
SAM-vit_h,spleen_20.nii.gz,16,nan
SAM-vit_h,spleen_20.nii.gz,17,nan
SAM-vit_h,spleen_20.nii.gz,18,nan
SAM-vit_h,spleen_20.nii.gz,19,nan
SAM-vit_h,spleen_20.nii.gz,20,nan
SAM-vit_h,spleen_20.nii.gz,21,nan
SAM-vit_h,spleen_20.nii.gz,22,nan
SAM-vit_h,spleen_20.nii.gz,23,nan
SAM-vit_h,spleen_20.nii.gz,24,nan
SAM-vit_h,spleen_20.nii.gz,25,nan
SAM-vit_h,spleen_20.nii.gz,26,nan
SAM-vit_h,spleen_20.nii.gz,27,nan
SAM-vit_h,spleen_20.nii.gz,28,nan
SAM-vit_h,spleen_20.nii.gz,29,nan
SAM-vit_h,spleen_20.nii.gz,30,nan
SAM-vit_h,spleen_20.nii.gz,31,nan
SAM-vit_h,spleen_20.nii.gz,32,nan
SAM-vit_h,spleen_20.nii.gz,33,nan
SAM-vit_h,spleen_20.nii.gz,34,nan
SAM-vit_h,spleen_20.nii.gz,35,nan
SAM-vit_h,spleen_20.nii.gz,36,nan
SAM-vit_h,spleen_20.nii.gz,37,nan
SAM-vit_h,spleen_20.nii.gz,38,nan
SAM-vit_h,spleen_20.nii.gz,39,nan
SAM-vit_h,spleen_20.nii.gz,40,nan
SAM-vit_h,spleen_20.nii.gz,41,nan
SAM-vit_h,spleen_20.nii.gz,42,nan
SAM-vit_h,spleen_20.nii.gz,43,nan
SAM-vit_h,spleen_20.nii.gz,44,nan
SAM-vit_h,spleen_20.nii.gz,45,nan
SAM-vit_h,spleen_20.nii.gz,46,nan
SAM-vit_h,spleen_20.nii.gz,47,nan
SAM-vit_h,spleen_20.nii.gz,48,nan
SAM-vit_h,spleen_20.nii.gz,49,nan
SAM-vit_h,spleen_20.nii.gz,50,nan
SAM-vit_h,spleen_20.nii.gz,51,nan
SAM-vit_h,spleen_20.nii.gz,52,nan
SAM-vit_h,spleen_20.nii.gz,53,nan
SAM-vit_h,spleen_20.nii.gz,54,nan
SAM-vit_h,spleen_20.nii.gz,55,nan
SAM-vit_h,spleen_20.nii.gz,56,nan
SAM-vit_h,spleen_20.nii.gz,57,nan
SAM-vit_h,spleen_20.nii.gz,58,nan
SAM-vit_h,spleen_20.nii.gz,59,nan
SAM-vit_h,spleen_20.nii.gz,60,nan
SAM-vit_h,spleen_20.nii.gz,61,nan
SAM-vit_h,spleen_20.nii.gz,62,nan
SAM-vit_h,spleen_20.nii.gz,63,nan
SAM-vit_h,spleen_20.nii.gz,64,nan
SAM-vit_h,spleen_20.nii.gz,65,nan
SAM-vit_h,spleen_20.nii.gz,66,nan
SAM-vit_h,spleen_20.nii.gz,67,nan
SAM-vit_h,spleen_20.nii.gz,68,nan
SAM-vit_h,spleen_20.nii.gz,69,0.6918604651162791
SAM-vit_h,spleen_20.nii.gz,70,0.7483443708609272
SAM-vit_h,spleen_20.nii.gz,71,0.8029978586723768
SAM-vit_h,spleen_20.nii.gz,72,0.8283813747228381
SAM-vit_h,spleen_20.nii.gz,73,0.854628921193573
SAM-vit_h,spleen_20.nii.gz,74,0.8839590443686007
SAM-vit_h,spleen_20.nii.gz,75,0.8841019417475728
SAM-vit_h,spleen_20.nii.gz,76,0.8931552587646077
SAM-vit_h,spleen_20.nii.gz,77,0.9016053858104609
SAM-vit_h,spleen_20.nii.gz,78,0.914396887159533
SAM-vit_h,spleen_20.nii.gz,79,0.9233241505968779
SAM-vit_h,spleen_20.nii.gz,80,0.9242520687460216
SAM-vit_h,spleen_20.nii.gz,81,0.9200555445348145
SAM-vit_h,spleen_20.nii.gz,82,0.9173363949483353
SAM-vit_h,spleen_20.nii.gz,83,0.9152480322167308
SAM-vit_h,spleen_20.nii.gz,84,0.9184279475982533
SAM-vit_h,spleen_20.nii.gz,85,0.9211229946524064
SAM-vit_h,spleen_20.nii.gz,86,0.925783749200256
SAM-vit_h,spleen_20.nii.gz,87,0.923405553860238
SAM-vit_h,spleen_20.nii.gz,88,0.9244523915958873
SAM-vit_h,spleen_20.nii.gz,89,0.9338341519791967
SAM-vit_h,spleen_20.nii.gz,90,0.9397355601948504
SAM-vit_h,spleen_20.nii.gz,91,0.940515350877193
SAM-vit_h,spleen_20.nii.gz,92,0.9392265193370166
SAM-vit_h,spleen_20.nii.gz,93,0.9438696326952923
SAM-vit_h,spleen_20.nii.gz,94,0.9400792129807078
SAM-vit_h,spleen_20.nii.gz,95,0.9238150965476887
SAM-vit_h,spleen_20.nii.gz,96,0.920181837403531
SAM-vit_h,spleen_20.nii.gz,97,0.9135904310167045
SAM-vit_h,spleen_20.nii.gz,98,0.925118288418021
SAM-vit_h,spleen_20.nii.gz,99,0.934470647265429
SAM-vit_h,spleen_20.nii.gz,100,0.9359062715368711
SAM-vit_h,spleen_20.nii.gz,101,0.9359759059555037
SAM-vit_h,spleen_20.nii.gz,102,0.9290421163212683
SAM-vit_h,spleen_20.nii.gz,103,0.9546845690591371
SAM-vit_h,spleen_20.nii.gz,104,0.9576824204073562
SAM-vit_h,spleen_20.nii.gz,105,0.9423170140571983
SAM-vit_h,spleen_20.nii.gz,106,0.946687573500588
SAM-vit_h,spleen_20.nii.gz,107,0.9489685124864278
SAM-vit_h,spleen_20.nii.gz,108,0.9556084026952041
SAM-vit_h,spleen_20.nii.gz,109,0.9618914604948124
SAM-vit_h,spleen_20.nii.gz,110,0.9609094535301157
SAM-vit_h,spleen_20.nii.gz,111,0.9636531176410361
SAM-vit_h,spleen_20.nii.gz,112,0.9628252788104089
SAM-vit_h,spleen_20.nii.gz,113,0.9691221414269153
SAM-vit_h,spleen_20.nii.gz,114,0.9606682173821104
SAM-vit_h,spleen_20.nii.gz,115,0.9562137797810689
SAM-vit_h,spleen_20.nii.gz,116,0.9504258571740555
SAM-vit_h,spleen_20.nii.gz,117,0.945727741646109
SAM-vit_h,spleen_20.nii.gz,118,0.9261285909712722
SAM-vit_h,spleen_20.nii.gz,119,0.9152820032763866
SAM-vit_h,spleen_20.nii.gz,120,0.9160975609756098
SAM-vit_h,spleen_20.nii.gz,121,0.8902288949052425
SAM-vit_h,spleen_20.nii.gz,122,0.8722124780756703
SAM-vit_h,spleen_20.nii.gz,123,0.8050735910015556
SAM-vit_h,spleen_20.nii.gz,124,0.8084682440846824
SAM-vit_h,spleen_20.nii.gz,125,0.7783375314861462
SAM-vit_h,spleen_20.nii.gz,126,0.7785163520340335
SAM-vit_h,spleen_20.nii.gz,127,0.7431738307650716
SAM-vit_h,spleen_20.nii.gz,128,0.7519016968987712
SAM-vit_h,spleen_20.nii.gz,129,0.8265885999655588
SAM-vit_h,spleen_20.nii.gz,130,0.7949640287769785
SAM-vit_h,spleen_20.nii.gz,131,0.8291374329343789
SAM-vit_h,spleen_20.nii.gz,132,0.8972243060765192
SAM-vit_h,spleen_20.nii.gz,133,0.872093023255814
SAM-vit_h,spleen_20.nii.gz,134,0.8578767123287672
SAM-vit_h,spleen_20.nii.gz,135,0.8747579083279535
SAM-vit_h,spleen_20.nii.gz,136,0.830703012912482
SAM-vit_h,spleen_20.nii.gz,137,0.7765217391304348
SAM-vit_h,spleen_20.nii.gz,138,0.7023622047244095
SAM-vit_h,spleen_20.nii.gz,139,0.5724533715925395
SAM-vit_h,spleen_20.nii.gz,140,0.45010615711252655
SAM-vit_h,spleen_20.nii.gz,141,nan
SAM-vit_h,spleen_20.nii.gz,142,nan
SAM-vit_h,spleen_20.nii.gz,143,nan
SAM-vit_h,spleen_20.nii.gz,144,nan
SAM-vit_h,spleen_20.nii.gz,145,nan
SAM-vit_h,spleen_20.nii.gz,146,nan
SAM-vit_h,spleen_20.nii.gz,147,nan
SAM-vit_h,spleen_20.nii.gz,148,nan
SAM-vit_h,spleen_20.nii.gz,149,nan
SAM-vit_h,spleen_20.nii.gz,150,nan
SAM-vit_h,spleen_20.nii.gz,151,nan
SAM-vit_h,spleen_20.nii.gz,152,nan
SAM-vit_h,spleen_20.nii.gz,153,nan
SAM-vit_h,spleen_20.nii.gz,154,nan
SAM-vit_h,spleen_20.nii.gz,155,nan
SAM-vit_h,spleen_20.nii.gz,156,nan
SAM-vit_h,spleen_20.nii.gz,157,nan
SAM-vit_h,spleen_20.nii.gz,158,nan
SAM-vit_h,spleen_20.nii.gz,159,nan
SAM-vit_h,spleen_20.nii.gz,160,nan
SAM-vit_h,spleen_20.nii.gz,161,nan
SAM-vit_h,spleen_20.nii.gz,162,nan
SAM-vit_h,spleen_20.nii.gz,163,nan
SAM-vit_h,spleen_20.nii.gz,164,nan
SAM-vit_h,spleen_20.nii.gz,165,nan
SAM-vit_h,spleen_20.nii.gz,166,nan
SAM-vit_h,spleen_20.nii.gz,167,nan
SAM-vit_h,spleen_21.nii.gz,0,nan
SAM-vit_h,spleen_21.nii.gz,1,nan
SAM-vit_h,spleen_21.nii.gz,2,nan
SAM-vit_h,spleen_21.nii.gz,3,nan
SAM-vit_h,spleen_21.nii.gz,4,nan
SAM-vit_h,spleen_21.nii.gz,5,nan
SAM-vit_h,spleen_21.nii.gz,6,nan
SAM-vit_h,spleen_21.nii.gz,7,nan
